user_id,Review 1,Review 2,Review 3
5kzwJQLgjrK-Aiu9qRH_xw,"Let me tell you how much we loved this place. It was our first stop when we got to town, and we loved it so much...we opted to skip our final day breakfast plans, and just wait for Hattie B's to open for lunch before we left town. 

Get the chicken strips with extra pickles. I'm telling you the bite with chicken, a pickle, ranch and a little Mac and cheese is the perfect bite to ever exist. 

They are lying about their spice levels...so do with that what you will...especially if you have plans after eating!",,
5l0cfSRsz0V8YoirWBHNuw,,"Grilled oysters, boom boom shrimp, po boys, fish platter.... you can't miss this place if you want good New Orleans cuisine.... be prepared to stand in line outside in the heat... ALWAYS a line which speaks for itself.... worth the wait in my estimation",
5l4QILJ81anzQjLtIIZc5w,"I happened to be walking by the restaurant just before lunchtime and saw line around the front of the building. Seemed like a place I needed to try and I was not disappointed with the small dark chicken dinner. Great spice, great sides and cool atmosphere.  I'll definitely come back next time I'm in Nashville.",,
5l4qx2pgq4_lNnKl4xjuUw,,,"We asked our night concierge at Inn on St. Ann for a ""local food"" recommendation for dinner and he suggested oceana, which is where his wife works. We were not disappointed either!  Located right off Bourbon across from the Royal Sonesta hotel, it's convenient and yummy. We started off with a bbq shrimp app. if you haven't had Cajun bbq shrimp, it's different than you would expect. It's neither ""skewer-grilled"" nor is there ""bbq sauce"" involved; it's a spicy soupy liquid that the shrimp are served in. These were large gulf shrimps that had a delicious kick of flavor in my mouth. While I like spicy foods and think food is ""just right"" when my nose runs after eating, I don't think they were ""too spicy"" unless you are completely spice adverse. I followed the bbq shrimp with red beans and rice with sausage. What can I say, it was a spicy Cajun kinda day. My boyfriend had catfish. There was so much food!!!! Both meals were large enough to have split and we both left some on the plates, and rolled out of there anyway."
5l7UMPzV_cGaRV6-xhl_bA,,,"Emonie, Emonie, Emonie!!!
Food is great too!!!
I had the gator po' boy and the seafood gumbo"
5lIXBTzmV98rpdjnXiFvbQ,,,"Great food! The manager April was amazing and so helpful. The service was phenomenal! We had the sweetest server, ask for Fiona! 
The Cajun fires are a must have and if you're a pasta lover, the Mardi Gras pasta was bomb!"
5lW0lr0kA1LhDu643ycd2Q,,,Good food and excellent service. Shrimp platter is huge. Gumbo is good. Will be back when we come to NO
5lXLfyND3naSNHEuiHsjmw,,"A bit pricey, but still the best around. Whether you get the raw oysters or charbroiled, you can't go wrong. The charbroiled is prepared in a buttery, garlic sauce sprinkled with cheese which makes you taste buds cheer with pleasure. Our waiter was good even though there's always a wait to get in and he was busy with a bachelor party next to us. We also had the fried crab clams and fried crawfish. That plus a few beers and it was like heaven.",
5l_PqZ5JyHP4zNqBh5Ksog,,"I am going to sum up this place in one word: Touristy. The Oysters on the hald shell was sub-par in comparison to other places I've eaten in NOLA. I had to wait 45 minutes for a party of three. There are a lot of fried items (typical New Orleans) and nothing very special. This place is way too overpriced. I felt like I was paying for the name than the food, meaning I could say i've eaten at Acme once.... I will never go back.",
5lnTMD4jf9cJmBeYduAcSw,,,"Great place, definitely kid friendly and very courteous. Food was amazing, tried gator bites as an appetizer to try something new and was not disappointed. Kids loved the fish and shrimp from the kids menu and we all sampled from the other items that we ordered, Cajun pasta was good, blackened chicken fettuccine, and the pasta with crawfish, shrimp, and crab cake. One child spilled water and the wait staff was so nice about cleaning it up. Also had a place for us to put our stroller while we ate. Would recommend!"
5m-p2ddJBi4nIXWSglVGEQ,,"Mmmm fried oysters!  I love fried oysters.  Therefore, my first meal in Nola HAD to consist of fried oysters!  My boss mentioned Acme Oyster House as a place to definitely check out when I'm in town.  So I find out it was only a couple blocks from my hotel, so why not.  

I sat at the bar, to avoid a wait for a table.  Ordered an Abita Turbodog (yummm!) and looked over the menu.  I ordered the Peacemaker, which is a fried oyster and shrimp po'boy.   I always remembered po'boys to be small sandwiches... this one was HUGE!  I only finished half of the bread, but of course all the fried goodness that was inbetween.  

I also ordered an oyster shooter, not really knowing what I was getting myself into.  The raw oyster I could do... the whisky concotion that the oyster was swimming in... I could not.  Ugh, I felt so gross afterwards. BUT at least I can say I did an oyster shooter now!

The bartender was very attentive and helpful in deciding what to order.  I'd definitely come back next time I'm in Nola.",
5mB5hOFKtM9YCs-Yytl9Lg,,"So many people suggested chargrilled oysters, I just had to give them a try. I was blown away! I like oysters, but I honestly don't know if I could ever have a raw oyster again without fantasizing these. The spices and garlic are invigorating as they're brought fresh off the grill. Get them! You won't be disappointed.

I also had their gumbo, which was delicious and modestly apportioned with seafood, which is all I was looking for this trip to NOLA. Not the best I've ever had, but up there.

The etouffé with fried crawfish was also delicious, but warm: like it had been sitting out a bit. A stark difference from the hot and fresh oysters and gumbo from before.

If you're going with 1-3 other people, prepare to share a table. Embrace it. It enhances the experience! Make friends. It's NOLA and the conversations are lively!",
5mBPUE3gAjRyVdhMENfRxg,,,The food was seasoned hot and fresh when it reached me ...the prices were reasonable and I ate there twice during my stay!!!
5mJV1AtbVmPJfVCxXYTyAQ,,"Great spot! Fresh oysters, the boo fries are a must have and the Po-Boys are spot on! Well worth the wait, loud, fun ambiance.",
5mt0th2W455H7F_woka7Vg,,Must have oysters and fried fish here. Insane flavors and very fresh. Friendly and attentive staff. Everyone in our group loved it. Will be back for sure.,
5n8no6tmG6uSs0GGQ7pjpQ,,,"I've been to this place four times in the past 2 months and each time it seems like the food gets better. The crab cakes are always my first choice, but this past weekend I had the grilled catfish po-boy..... to die for. The staff is helpful and if you get there late you can beat the line. One of my favorite's in the Quarter!"
5noyHxD9eN4Kej3wDvjUHw,"This was my first hot chicken experience, and I loved it. We dropped in on a rainy afternoon, grabbed a seat on the covered porch, and dug into the spicy, lard-y delight that is hot chicken. Pair that with local microbrews, and it doesn't get much better for your grease fix.

My companion and I split a half chicken, which was plenty for two. We ordered ""hot"", and found it to be the right level. The skin was laced with cayenne, but did not overwhelm our saucy palates. A delight. The rich, creamy bacon and cheese grits were the icing on the chicken, so to speak.

Hattie B's may not have the shack authenticity of some of the originals, but it provides several things that they don't: great beer on tap and seating. I would come back.",,
5ns1iqE7YjL-3TI5BSN-_g,,"Went here for dinner. Horrible. Jambalaya tasted like it was made with dog food, super dry. Oysters were full of shells and over cooked. Just gross and over priced, take your $$ elsewhere.",
5ntMOo0_HmXHBbP8-P0Glg,,"Such a cool place to eat. Everything was delicious. We had a half dozen of the grilled oysters and I fear I will be haunted (until I go back) that I didn't get the dozen. The fried fish was perfect and flakey. We also had fried shrimp that was tasty. The cocktail sauce had a lot of horseradish and it made my eyes water, just the way I like it! You surely want this place on your list of places to eat!",Awesome late night eatery. We were a bit silly on hurricanes from Bourbon Street and they obviously knew it. Our server had a good laugh with us about it and made us feel better (who'd of though we were not the first ones). We loved the gumbo. It had awesome sea food and crab. We also got the tour of New Orleans. The jambalaya was my favorite and the red beans was my wife's favorite. Great experience!
